order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY00691,2018-12-01,18:59:09,Dinner,TP,"[('Shrimp', 8), ('Pasta', 5)]",569.5,-37.7994685,145.0048879,0,12.502,17.3093903
ORDX07197,2018-08-21,15:36:20,Lunch,BK,"[('Burger', 3), ('Chicken', 10), ('Salad', 1), ('Steak', 1), ('Fries', 2)]",499.2,-37.8114828,144.9441811,0,9.89,16.0052735
ORDB02405,2018-11-26,18:49:00,Dinner,TP,"[('Salmon', 2), ('Pasta', 9)]",329.5,-37.8213358,144.9844195,0,9.046,13.2347302
ORDX05040,2018-06-15,13:24:30,Lunch,BK,"[('Chicken', 6), ('Salad', 3)]",243.6,-37.8154987,144.9665069,0,7.525,13.181362
ORDX05957,2018-11-03,18:08:27,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 8), ('Shrimp', 5)]",843.0,-37.8193221,144.981828,0,6.578,15.8927709
ORDC01646,2018-01-07,08:10:08,Breakfast,NS,"[('Eggs', 5), ('Pancake', 5)]",231.25,-37.8133329,144.9375277,1,10.044,8.5968597
ORDB06159,2018-11-13,18:28:43,Dinner,TP,"[('Salmon', 7), ('Shrimp', 4)]",503.0,-37.8206841,144.9413672,0,9.495,13.4713167
ORDI00295,2018-06-30,13:54:55,Lunch,NS,"[('Chicken', 7), ('Burger', 7)]",441.0,-37.8052912,144.9508113,0,8.355,15.96675
ORDK09554,2018-07-01,13:54:55,Lunch,BK,"[('Salad', 9), ('Burger', 1)]",185.8,-37.8005905,144.9395035,0,9.803,18.2439601
ORDC07371,2018-01-29,08:50:42,Breakfast,NS,"[('Cereal', 1), ('Eggs', 6), ('Coffee', 7)]",205.5,-37.8082956,144.9548852,0,8.187,13.1299655
ORDY00999,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 8), ('Salmon', 3), ('Fish&Chips', 8), ('Pasta', 5)]",972.5,-37.8154148,144.9957856,0,10.465,14.5354644
ORDK10118,2018-05-04,12:03:22,Lunch,BK,"[('Burger', 1), ('Salad', 7), ('Chicken', 2)]",215.4,-37.8194373,144.9609862,0,8.036,14.0478379
ORDX03297,2018-12-10,19:19:26,Dinner,BK,"[('Pasta', 8), ('Shrimp', 1)]",274.0,-37.8117262,145.012671,0,3.234,4.9468843
ORDX07002,2018-05-10,12:13:31,Lunch,BK,"[('Fries', 1), ('Chicken', 7), ('Burger', 10), ('Salad', 10)]",718.0,-37.8006623,144.9922529,0,5.784,12.1132817
ORDZ06548,2018-06-29,13:54:55,Lunch,NS,"[('Salad', 9), ('Steak', 10)]",604.8,-37.8254016,145.0142044,0,11.896,17.5527164
ORDB04687,2018-06-19,13:34:38,Lunch,TP,"[('Steak', 1), ('Salad', 1), ('Chicken', 6)]",254.2,-37.8246038,145.0005422,0,10.388,13.4540495
ORDJ04426,2018-07-19,14:35:29,Lunch,TP,"[('Fries', 5), ('Burger', 7), ('Steak', 1)]",322.0,-37.8063106,144.9824031,0,9.961,12.8553462
ORDZ09448,2018-05-16,12:23:39,Lunch,NS,"[('Fries', 6), ('Salad', 4)]",140.8,-37.8080995,144.9711563,0,7.403,12.7584289
ORDK00742,2018-06-29,13:54:55,Lunch,BK,"[('Steak', 10), ('Chicken', 1), ('Burger', 7), ('Salad', 4), ('Fries', 4)]",815.8,-37.8114352,144.935431,0,10.299,8.3894549
ORDI00943,2018-09-19,16:37:10,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 8), ('Shrimp', 4)]",611.0,-37.8035448,145.003545,0,9.473,15.7822142
ORDZ09831,2018-01-02,08:00:00,Breakfast,NS,"[('Eggs', 6), ('Pancake', 6), ('Cereal', 8), ('Coffee', 2)]",460.5,-37.7989055,145.011509,1,10.323,7.966554
ORDB01572,2018-09-01,16:06:45,Dinner,TP,"[('Shrimp', 9), ('Salmon', 7), ('Fish&Chips', 1)]",808.0,-37.8151573,144.959592,0,8.316,14.0462436
ORDB09868,2018-04-21,11:32:57,Breakfast,TP,"[('Coffee', 10), ('Eggs', 8), ('Cereal', 10), ('Pancake', 7)]",630.75,-37.8221442,144.9748752,0,8.236,12.5959723
ORDY02213,2018-02-06,09:10:59,Breakfast,TP,"[('Pancake', 4), ('Cereal', 6), ('Coffee', 3), ('Eggs', 7)]",399.5,-37.821611,144.9362424,0,9.892,12.3903649
ORDJ02394,2018-12-08,19:19:26,Dinner,TP,"[('Pasta', 7), ('Shrimp', 1)]",246.5,-37.8126838,144.9473358,0,9.831,15.5609984
ORDK10808,2018-08-28,15:56:37,Lunch,BK,"[('Steak', 7), ('Chicken', 4), ('Salad', 6), ('Fries', 3)]",582.2,-37.8209194,144.956098,0,8.505,13.8362165
ORDJ10406,2018-04-06,11:02:32,Breakfast,TP,"[('Pancake', 3), ('Coffee', 4), ('Cereal', 10), ('Eggs', 6)]",444.75,-37.8117628,144.985371,0,9.562,11.9484216
ORDI08758,2018-09-02,16:06:45,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 6), ('Shrimp', 4), ('Salmon', 7)]",808.0,-37.8126682,144.9681349,0,7.612,15.8558079
ORDI09694,2018-01-08,08:10:08,Breakfast,NS,"[('Pancake', 3), ('Coffee', 7), ('Eggs', 3)]",191.25,-37.817493,144.9799953,1,8.535,6.8048194
ORDK03727,2018-05-24,12:43:56,Lunch,BK,"[('Steak', 6), ('Salad', 6), ('Fries', 6), ('Chicken', 4), ('Burger', 3)]",666.2,-37.8189972,144.9766161,0,7.172,12.8975284
ORDI04369,2018-12-22,19:49:51,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 1), ('Pasta', 7)]",526.5,-37.8087408,144.9348385,0,8.495,16.6453331
ORDA01825,2018-04-25,11:43:05,Breakfast,BK,"[('Pancake', 7), ('Coffee', 4)]",199.75,-37.8188086,144.9532253,0,8.81,13.2029915
ORDY09950,2018-10-08,17:17:44,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 7)]",322.0,-37.8137533,144.9573296,0,8.407,12.718666
ORDI10386,2018-06-19,13:34:38,Lunch,NS,"[('Steak', 4), ('Salad', 1)]",197.2,-37.8209209,145.0008655,0,10.485,15.9091822
ORDK04005,2018-11-30,18:59:09,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 6)]",372.0,-37.8014069,145.003197,0,5.357,11.8635565
ORDY05840,2018-03-24,10:42:15,Breakfast,TP,"[('Pancake', 1), ('Coffee', 7), ('Eggs', 10), ('Cereal', 10)]",506.75,-37.8200061,145.0131178,0,11.764,15.7224681
ORDJ04835,2018-12-01,18:59:09,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 8), ('Pasta', 10)]",743.0,-37.8152168,144.9659067,0,8.007,14.046051
ORDB01338,2018-09-22,16:47:19,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 7), ('Salmon', 9)]",1154.0,-37.8240335,144.9737726,0,8.414,14.3352269
ORDX09467,2018-03-21,10:32:06,Breakfast,BK,"[('Cereal', 5), ('Pancake', 8), ('Coffee', 1), ('Eggs', 8)]",482.5,-37.8119421,144.9594111,0,7.897,12.6232015
ORDY09986,2018-09-28,16:57:27,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 4)]",479.0,-37.8089964,144.9460894,0,9.763,14.023811
ORDA10011,2018-09-05,16:06:45,Dinner,BK,"[('Shrimp', 2), ('Salmon', 3), ('Fish&Chips', 7), ('Pasta', 2)]",531.0,-37.8160985,144.928758,0,11.649,18.7350558
ORDY05946,2018-05-30,12:54:05,Lunch,TP,"[('Chicken', 5), ('Steak', 9)]",565.0,-37.8168876,144.9898293,0,9.731,13.0877585
ORDY10266,2018-11-25,18:49:00,Dinner,TP,"[('Shrimp', 9), ('Salmon', 6), ('Pasta', 8)]",952.0,-37.8211104,144.9827909,0,9.014,7.36831605
ORDY02546,2018-05-24,12:43:56,Lunch,TP,"[('Salad', 7), ('Steak', 6), ('Burger', 10), ('Chicken', 10)]",1020.4,-37.8136649,144.9878231,0,9.841,12.6629789
ORDY01086,2018-10-07,17:17:44,Dinner,TP,"[('Pasta', 10), ('Salmon', 7), ('Shrimp', 3)]",724.0,-37.8212486,144.9613678,0,7.432,13.3091407
ORDA04483,2018-11-02,18:08:27,Dinner,BK,"[('Pasta', 6), ('Shrimp', 4)]",381.0,-37.8023841,144.9811646,0,6.732,13.8721427
ORDY05805,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 5), ('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 6)]",644.5,-37.8227748,144.9777811,0,8.309,13.6408731
ORDB06398,2018-06-11,13:14:21,Lunch,TP,"[('Burger', 4), ('Steak', 1)]",169.0,-37.8245451,144.9469959,0,8.849,12.3339165
ORDK03537,2018-01-13,08:20:16,Breakfast,BK,"[('Pancake', 2), ('Eggs', 10)]",268.5,-37.8192731,144.9885207,1,5.975,6.4915149
ORDC08938,2018-08-28,15:56:37,Lunch,NS,"[('Steak', 10), ('Chicken', 10), ('Burger', 9), ('Salad', 4)]",1117.8,-37.806169,144.9591198,0,7.662,13.1948833
ORDJ01376,2018-11-11,18:18:35,Dinner,TP,"[('Salmon', 7), ('Pasta', 4)]",397.0,-37.8199355,144.9844445,0,9.301,14.7096738
ORDJ09661,2018-06-06,13:04:13,Lunch,TP,"[('Salad', 3), ('Chicken', 2)]",115.6,-37.8033062,144.9493759,0,9.943,13.3928889
ORDY02090,2018-12-21,19:49:51,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 4), ('Pasta', 8)]",471.0,-37.8113568,144.9694316,0,8.707,13.1083973
ORDJ01860,2018-02-08,09:10:59,Breakfast,TP,"[('Coffee', 7), ('Pancake', 1), ('Cereal', 9)]",265.75,-37.8216031,144.9808114,0,8.676,10.9739131
ORDZ04917,2018-03-22,10:32:06,Breakfast,NS,"[('Cereal', 2), ('Pancake', 10), ('Eggs', 10)]",504.5,-37.822043,144.9555532,0,9.535,14.6254705
ORDY04230,2018-03-10,10:11:49,Breakfast,TP,"[('Eggs', 7), ('Pancake', 1)]",178.25,-37.8233497,144.9765454,0,8.15,12.7147705
ORDK07901,2018-02-08,09:10:59,Breakfast,BK,"[('Pancake', 10), ('Cereal', 2), ('Eggs', 4), ('Coffee', 4)]",402.5,-37.8152854,144.9578615,0,8.253,12.9681882
ORDA02880,2018-10-21,17:38:01,Dinner,BK,"[('Pasta', 9), ('Salmon', 1), ('Shrimp', 1)]",342.5,-37.8171564,144.9526512,0,8.733,17.8405978
ORDK10751,2018-07-24,14:45:38,Lunch,BK,"[('Burger', 6), ('Chicken', 7), ('Salad', 3)]",461.6,-37.7887844,144.9377908,0,11.219,17.6000165
ORDI07965,2018-07-29,14:55:46,Lunch,NS,"[('Steak', 6), ('Salad', 9), ('Fries', 7), ('Burger', 3)]",601.8,-37.8184468,144.9487972,0,9.498,16.3725833
ORDY09239,2018-04-14,11:22:49,Breakfast,TP,"[('Coffee', 10), ('Cereal', 8)]",243.0,-37.8179119,144.9934186,0,9.998,14.440546
ORDX05679,2018-02-26,09:51:32,Breakfast,BK,"[('Cereal', 3), ('Eggs', 6), ('Coffee', 4)]",225.0,-37.8108708,144.9773416,0,6.356,11.3185394
ORDX07378,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 1), ('Salmon', 5), ('Pasta', 2)]",349.0,-37.8145666,145.0143837,0,4.417,5.83317155
ORDI04225,2018-03-18,10:32:06,Breakfast,NS,"[('Eggs', 2), ('Pancake', 6), ('Cereal', 10), ('Coffee', 8)]",459.5,-37.8072116,144.950856,0,8.487,15.3604106
ORDK04613,2018-05-14,12:23:39,Lunch,BK,"[('Salad', 2), ('Chicken', 4), ('Fries', 7), ('Burger', 6)]",432.4,-37.803445,144.991412,0,6.835,12.7582336
ORDB09412,2018-04-25,11:43:05,Breakfast,TP,"[('Cereal', 6), ('Eggs', 10), ('Pancake', 1)]",370.25,-37.8188887,144.9531262,0,8.529,16.97774835
ORDK04060,2018-07-28,14:55:46,Lunch,BK,"[('Salad', 7), ('Fries', 1), ('Chicken', 1)]",164.4,-37.7961315,144.9949687,0,11.118,19.6456524
ORDJ02278,2018-10-28,17:58:18,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 5), ('Pasta', 3), ('Salmon', 5)]",837.5,-37.8095141,144.9472523,0,9.731,15.7863924
ORDK03974,2018-05-17,12:23:39,Lunch,BK,"[('Burger', 10), ('Chicken', 2)]",374.0,-37.8240071,144.9344647,0,10.74,16.8741971
ORDJ00290,2018-05-10,12:13:31,Lunch,TP,"[('Chicken', 7), ('Burger', 6), ('Steak', 3)]",545.0,-37.8010594,144.9637848,0,9.634,12.7361767
ORDC04120,2018-03-21,10:32:06,Breakfast,NS,"[('Coffee', 9), ('Pancake', 7), ('Eggs', 2), ('Cereal', 1)]",302.25,-37.8126278,144.959767,0,8.004,12.1865228
ORDA02629,2018-05-21,12:33:48,Lunch,BK,"[('Chicken', 4), ('Fries', 1), ('Burger', 3)]",233.0,-37.8194114,144.9324236,0,11.352,17.236863
ORDJ07872,2018-01-18,08:30:25,Breakfast,TP,"[('Coffee', 9), ('Cereal', 9), ('Pancake', 6)]",402.0,-37.8059259,144.9317588,1,11.025,6.7190315
ORDK00011,2018-12-16,19:29:34,Dinner,BK,"[('Pasta', 6), ('Salmon', 7)]",452.0,-37.814417,144.9388882,0,9.822,19.3513508
ORDI04982,2018-01-15,08:20:16,Breakfast,NS,"[('Cereal', 9), ('Coffee', 1), ('Pancake', 1), ('Eggs', 4)]",308.75,-37.8072045,144.95692,1,8.143,6.2333465
ORDI04843,2018-11-13,18:28:43,Dinner,NS,"[('Pasta', 6), ('Salmon', 1), ('Shrimp', 7)]",584.0,-37.8051076,144.9774461,0,7.352,6.67331335
ORDC01343,2018-08-29,15:56:37,Lunch,NS,"[('Burger', 5), ('Salad', 8), ('Steak', 9), ('Chicken', 5)]",857.6,-37.8184173,144.9778153,0,9.418,14.719287
ORDB09613,2018-12-21,19:39:43,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 2)]",508.0,-37.8193484,144.9614874,0,7.633,12.0954027
ORDB00746,2018-06-11,13:14:21,Lunch,TP,"[('Burger', 2), ('Chicken', 3), ('Fries', 6), ('Steak', 5), ('Salad', 7)]",575.4,-37.8244487,144.9471944,0,8.827,18.2227908
ORDB07965,2018-08-25,15:46:28,Lunch,TP,"[('Salad', 2), ('Chicken', 2), ('Steak', 9)]",503.4,-37.8150106,144.9695624,0,8.198,12.8887932
ORDB08700,2018-08-22,15:46:28,Lunch,TP,"[('Fries', 5), ('Steak', 6)]",330.0,-37.820425,144.9766646,0,8.511,11.9146209
ORDX02069,2018-04-25,11:43:05,Breakfast,BK,"[('Eggs', 8), ('Pancake', 7), ('Cereal', 6)]",471.75,-37.8271496,145.0115187,0,5.249,10.0529382
ORDB00356,2018-01-22,08:40:33,Breakfast,TP,"[('Eggs', 5), ('Pancake', 1)]",134.25,-37.8166412,144.9316921,0,12.532,14.9934658
ORDA08457,2018-01-26,08:50:42,Breakfast,BK,"[('Coffee', 1), ('Cereal', 2)]",49.5,-37.8203862,144.9534083,0,8.758,14.0829072
ORDA07685,2018-03-09,10:11:49,Breakfast,BK,"[('Cereal', 2), ('Coffee', 7), ('Eggs', 10), ('Pancake', 8)]",508.5,-37.8036589,144.962961,0,7.79,12.9595714
ORDK03895,2018-02-26,09:51:32,Breakfast,BK,"[('Coffee', 3), ('Eggs', 2), ('Cereal', 5), ('Pancake', 1)]",195.75,-37.8132998,144.9954611,0,4.818,9.3425393
ORDX03751,2018-02-02,09:00:50,Breakfast,BK,"[('Cereal', 6), ('Pancake', 5)]",247.25,-37.8157621,144.9657789,0,7.596,12.7071366
ORDI10803,2018-09-21,16:37:10,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 10), ('Shrimp', 4)]",841.0,-37.8157678,144.9498885,0,9.754,15.9877937
ORDZ04781,2018-04-14,11:22:49,Breakfast,NS,"[('Eggs', 10), ('Pancake', 5)]",341.25,-37.817924,144.9933848,0,9.531,16.1622934
ORDY02875,2018-09-03,16:06:45,Dinner,TP,"[('Shrimp', 7), ('Salmon', 3), ('Fish&Chips', 2), ('Pasta', 10)]",846.0,-37.8112545,144.9729536,0,8.867,13.0782022
ORDI06071,2018-05-26,12:43:56,Lunch,NS,"[('Burger', 5), ('Fries', 7), ('Chicken', 8), ('Salad', 8)]",632.6,-37.8060353,144.9800565,0,7.371,14.9677388
ORDY01832,2018-11-28,18:59:09,Dinner,TP,"[('Shrimp', 3), ('Pasta', 4), ('Salmon', 5), ('Fish&Chips', 4)]",617.0,-37.8182528,144.9751372,0,8.278,12.2581688
ORDY05689,2018-06-20,13:34:38,Lunch,TP,"[('Steak', 3), ('Chicken', 9), ('Salad', 5), ('Burger', 4)]",633.0,-37.8153397,144.940552,0,10.083,13.258791
ORDZ04873,2018-12-23,19:49:51,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 1), ('Shrimp', 1), ('Salmon', 9)]",520.5,-37.8035819,144.9822678,0,7.356,15.4577407
ORDI07594,2018-12-14,19:29:34,Dinner,NS,"[('Pasta', 8), ('Shrimp', 1)]",274.0,-37.8131388,144.9585845,0,8.16,14.2987508
ORDY09165,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 5)]",337.0,-37.8093612,144.9889192,0,10.088,15.5395584
ORDC01705,2018-10-27,17:58:18,Dinner,NS,"[('Salmon', 3), ('Pasta', 8), ('Shrimp', 3), ('Fish&Chips', 7)]",750.0,-37.8155895,144.9545846,0,8.703,17.0971738
ORDI10013,2018-04-07,11:02:32,Breakfast,NS,"[('Eggs', 4), ('Coffee', 7), ('Cereal', 10), ('Pancake', 7)]",520.25,-37.8227125,145.0077275,0,11.139,17.9323368
ORDY07031,2018-08-21,15:36:20,Lunch,TP,"[('Burger', 4), ('Fries', 2)]",148.0,-37.8187471,144.9678683,0,7.623,11.5032511
ORDC09445,2018-09-08,16:16:54,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 4)]",531.0,-37.8209853,144.9767008,0,8.844,17.025929
ORDI02830,2018-12-31,20:00:00,Dinner,NS,"[('Shrimp', 10), ('Pasta', 1)]",567.5,-37.8011713,145.0045171,0,9.495,15.9232448
ORDB08202,2018-03-14,10:21:58,Breakfast,TP,"[('Eggs', 4), ('Cereal', 5)]",193.0,-37.8130082,144.9521171,0,9.117,11.7584144
ORDB02527,2018-01-29,08:50:42,Breakfast,TP,"[('Eggs', 7), ('Coffee', 9)]",221.5,-37.8028873,144.9682009,0,9.643,12.6470369
ORDZ04107,2018-01-23,08:40:33,Breakfast,NS,"[('Pancake', 1), ('Cereal', 6), ('Eggs', 1), ('Coffee', 8)]",232.25,-37.8020929,144.9795497,0,6.971,12.0068032
ORDB03797,2018-08-30,15:56:37,Lunch,TP,"[('Chicken', 8), ('Steak', 3), ('Salad', 7)]",511.4,-37.8217001,144.9629449,0,7.409,11.3842408
ORDX02991,2018-05-14,12:23:39,Lunch,BK,"[('Steak', 6), ('Burger', 2)]",332.0,-37.8058297,144.9560816,0,8.054,14.1902347
ORDY10427,2018-08-24,15:46:28,Lunch,TP,"[('Steak', 5), ('Burger', 5)]",380.0,-37.8174707,144.9688721,0,8.008,5.70845665
ORDB07149,2018-06-12,13:24:30,Lunch,TP,"[('Salad', 2), ('Fries', 8)]",130.4,-37.8050607,144.9441007,0,10.149,13.1914895
ORDK09984,2018-09-12,16:27:02,Dinner,BK,"[('Shrimp', 9), ('Pasta', 10), ('Salmon', 3), ('Fish&Chips', 7)]",1129.0,-37.8179366,144.966773,0,7.543,14.2079685
ORDA06592,2018-06-17,13:34:38,Lunch,BK,"[('Steak', 10), ('Fries', 6)]",522.0,-37.8061728,144.9580508,0,7.873,16.223325
ORDX08542,2018-05-09,12:13:31,Lunch,BK,"[('Steak', 6), ('Burger', 1), ('Salad', 7), ('Chicken', 10)]",741.4,-37.7993623,144.9641451,0,8.11,14.380436
ORDX01676,2018-02-03,09:00:50,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3)]",116.75,-37.8092876,144.9573348,0,8.018,15.7799688
ORDX01611,2018-12-14,19:29:34,Dinner,BK,"[('Shrimp', 1), ('Salmon', 9)]",423.0,-37.812627,144.9627742,0,7.675,14.2864581
ORDA00478,2018-06-04,13:04:13,Lunch,BK,"[('Fries', 1), ('Salad', 5), ('Steak', 9), ('Chicken', 9), ('Burger', 4)]",915.0,-37.8199364,144.9717874,0,7.905,14.0255334
ORDX07181,2018-01-06,08:10:08,Breakfast,BK,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 6), ('Cereal', 2)]",282.5,-37.8047597,144.9537634,1,8.369,8.0848963
ORDI06171,2018-08-03,15:05:54,Lunch,NS,"[('Burger', 7), ('Fries', 8), ('Chicken', 5)]",473.0,-37.815786,145.0094576,0,10.907,16.1259483
ORDZ10393,2018-02-05,09:10:59,Breakfast,NS,"[('Coffee', 10), ('Cereal', 10), ('Pancake', 10), ('Eggs', 2)]",571.5,-37.8210844,144.9550887,0,9.42,13.8635614
ORDB03659,2018-07-31,14:55:46,Lunch,TP,"[('Fries', 4), ('Salad', 6), ('Chicken', 7)]",375.2,-37.8019853,144.9713861,0,9.866,13.3288312
ORDA04767,2018-10-06,17:07:36,Dinner,BK,"[('Salmon', 3), ('Pasta', 10)]",398.0,-37.8214499,144.9449342,0,9.566,18.9182107
ORDB06625,2018-10-13,17:27:53,Dinner,TP,"[('Shrimp', 2), ('Salmon', 6), ('Pasta', 2), ('Fish&Chips', 9)]",724.0,-37.8204349,144.957499,0,7.946,13.6450177
ORDA03524,2018-06-29,13:54:55,Lunch,BK,"[('Salad', 3), ('Chicken', 2), ('Steak', 9)]",520.6,-37.8250933,144.9795779,0,8.113,13.6882912
ORDZ09009,2018-02-21,09:41:24,Breakfast,NS,"[('Pancake', 2), ('Coffee', 10)]",123.5,-37.8134029,145.0025066,0,9.948,15.0178335
ORDX07664,2018-09-25,16:47:19,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 9), ('Shrimp', 2)]",533.0,-37.7991259,144.9602851,0,8.469,15.253282
ORDC03063,2018-04-20,11:32:57,Breakfast,NS,"[('Coffee', 8), ('Eggs', 3), ('Pancake', 5)]",247.25,-37.8369082,144.894564,0,12.875,17.9716576
ORDI00396,2018-12-08,19:19:26,Dinner,NS,"[('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 9), ('Shrimp', 1)]",834.0,-37.8067729,144.9628411,0,7.354,15.0703559
ORDZ07674,2018-01-02,08:00:00,Breakfast,NS,"[('Cereal', 3), ('Coffee', 6)]",108.0,-37.8140776,144.9446245,1,9.285,7.6420216
ORDZ04272,2018-01-17,08:30:25,Breakfast,NS,"[('Eggs', 8), ('Coffee', 5), ('Cereal', 1)]",234.5,-37.8109964,145.0106914,1,10.714,7.677228
ORDZ03142,2018-05-05,12:03:22,Lunch,NS,"[('Fries', 5), ('Salad', 2), ('Steak', 3), ('Burger', 1)]",260.4,-37.8196857,144.9944302,0,9.821,17.5009714
ORDX07911,2018-11-21,18:38:52,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 7), ('Shrimp', 1), ('Salmon', 2)]",643.5,-37.8174266,144.9878045,0,5.95,13.0075019
ORDC09911,2018-04-19,11:32:57,Breakfast,NS,"[('Eggs', 1), ('Coffee', 4)]",52.0,-37.8159739,144.9724644,0,7.883,12.590567
ORDK09627,2018-10-24,17:48:10,Dinner,BK,"[('Salmon', 5), ('Shrimp', 2)]",313.0,-37.8109468,144.9618307,0,7.779,14.9805196
ORDJ05518,2018-10-29,17:58:18,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 8)]",643.0,-37.8195648,144.969116,0,7.35,11.7726806
ORDX04882,2018-08-23,15:46:28,Lunch,BK,"[('Salad', 10), ('Fries', 9), ('Steak', 1), ('Burger', 9)]",604.0,-37.8230066,144.9876456,0,6.376,11.7876998
ORDB09195,2018-08-21,15:36:20,Lunch,TP,"[('Burger', 4), ('Fries', 5)]",184.0,-37.8205597,144.9813601,0,8.905,12.1192746
ORDY06911,2018-12-10,19:19:26,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 9), ('Shrimp', 4), ('Salmon', 2)]",580.5,-37.8122103,144.9375505,0,10.755,14.5963821
ORDZ00441,2018-06-02,12:54:05,Lunch,NS,"[('Salad', 3), ('Fries', 1)]",63.6,-37.8122091,144.9586117,0,8.037,15.4150142
ORDC00618,2018-02-01,09:00:50,Breakfast,NS,"[('Pancake', 8), ('Eggs', 2), ('Cereal', 3), ('Coffee', 1)]",308.5,-37.8147463,144.955716,0,8.523,13.4147575
ORDJ02146,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 9), ('Salmon', 8), ('Shrimp', 7)]",1023.5,-37.8042237,144.9968882,0,11.296,16.7049908
ORDA00385,2018-05-08,12:13:31,Lunch,BK,"[('Burger', 1), ('Fries', 10), ('Chicken', 6), ('Steak', 5), ('Salad', 7)]",688.4,-37.8038792,144.9573927,0,8.025,13.822423
ORDZ01115,2018-08-18,15:36:20,Lunch,NS,"[('Steak', 6), ('Salad', 5), ('Fries', 8), ('Burger', 5)]",607.0,-37.8135834,144.9657896,0,7.854,15.3077944
ORDB06068,2018-11-01,18:08:27,Dinner,TP,"[('Salmon', 3), ('Pasta', 2)]",178.0,-37.8202619,144.9895993,0,9.597,12.879223
ORDX02161,2018-10-30,17:58:18,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 7), ('Pasta', 10), ('Salmon', 6)]",928.0,-37.8197947,144.9731057,0,7.785,14.7187426
ORDX09933,2018-01-05,08:00:00,Breakfast,BK,"[('Pancake', 6), ('Coffee', 5)]",183.0,-37.812409,144.9369316,1,10.228,7.5498509
ORDX06597,2018-07-04,14:05:04,Lunch,BK,"[('Fries', 5), ('Burger', 6), ('Salad', 9), ('Steak', 6), ('Chicken', 10)]",990.8,-37.8206485,144.9589885,0,8.284,14.2892888
ORDJ00944,2018-09-22,16:47:19,Dinner,TP,"[('Salmon', 4), ('Pasta', 7), ('Shrimp', 7)]",734.5,-37.8042805,144.9928486,0,10.943,16.2724861
ORDA10872,2018-08-07,15:16:03,Lunch,BK,"[('Chicken', 8), ('Steak', 9), ('Fries', 7)]",745.0,-37.8147807,144.9376339,0,9.934,15.8929525
ORDA02814,2018-04-30,11:53:14,Breakfast,BK,"[('Coffee', 9), ('Cereal', 5), ('Eggs', 1)]",194.5,-37.8221798,144.9509976,0,8.974,13.4419819
ORDB01816,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 1), ('Shrimp', 5), ('Fish&Chips', 6), ('Salmon', 8)]",835.5,-37.8018147,144.9572168,0,9.518,13.8329063
ORDX10826,2018-07-18,14:35:29,Lunch,BK,"[('Chicken', 8), ('Salad', 4), ('Burger', 10), ('Fries', 10), ('Steak', 5)]",979.8,-37.8118393,145.0116848,0,3.512,4.47129105
ORDJ09228,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 9), ('Coffee', 1), ('Pancake', 1), ('Cereal', 6)]",355.75,-37.8040957,144.9634487,0,9.291,13.2561099
ORDB09820,2018-08-07,15:16:03,Lunch,TP,"[('Fries', 6), ('Chicken', 2), ('Burger', 1), ('Salad', 1), ('Steak', 1)]",229.2,-37.8115596,144.9572022,0,8.704,12.0078313
ORDI03497,2018-05-02,12:03:22,Lunch,NS,"[('Steak', 4), ('Chicken', 1), ('Fries', 3)]",248.0,-37.8210618,144.9277596,0,11.36,17.0990716
